[74.0, 57.0, 8869.0, 35461.0, 10748.0, 4150.0, 9420.0, 5110.0, 2632.0, 5968.0]
[51.0, 57.0, 912747.0, 179112.0, 25862.0, 15750.0, 8483.0, 13323.0, 4543.0, 5001.0]
[57.0, 57.0, 23560.0, 29832.0, 3659.0, 10390.0, 2422.0, 3706.0, 4136.0, 2003.0]
[43.0, 51.0, 70214.0, 25667.0, 2945.0, 2028.0, 1537.0, 1200.0, 598.0, 438.0]
[27.0, 35.0, 1450849.0, 454911.0, 12202.0, 26774.0, 33330.0, 5507.0, 10686.0, 10817.0]
[26.0, 26.0, 883454.0, 201328.0, 12956.0, 20006.0, 15525.0, 4995.0, 10525.0, 6059.0]
[24.0, 30.0, 46628.0, 14480.0, 2212.0, 5669.0, 7017.0, 3500.0, 2520.0, 2682.0]
[35.0, 44.0, 34672.0, 6103.0, 11231.0, 8577.0, 22269.0, 7574.0, 4853.0, 2737.0]
[51.0, 57.0, 1323999.0, 280952.0, 46338.0, 69150.0, 7837.0, 22551.0, 26731.0, 11952.0]
[40.0, 67.0, 854254.0, 256091.0, 5488.0, 8029.0, 5586.0, 20531.0, 3935.0, 11885.0]
[30.0, 53.0, 1277281.0, 629686.0, 68290.0, 22895.0, 24123.0, 15403.0, 26049.0, 16452.0]
[21.0, 43.0, 190246.0, 51837.0, 10325.0, 1785.0, 1855.0, 4809.0, 4553.0, 3910.0]
[16.0, 51.0, 21019.0, 22890.0, 995.0, 8034.0, 3642.0, 4928.0, 10933.0, 3111.0]
[41.0, 53.0, 14279.0, 27894.0, 17314.0, 6454.0, 5295.0, 5929.0, 7501.0, 3230.0]
[54.0, 74.0, 15501.0, 6483.0, 6187.0, 1481.0, 5113.0, 4625.0, 3682.0, 3359.0]
[50.0, 83.0, 11440.0, 24891.0, 1392.0, 3205.0, 3160.0, 8398.0, 4159.0, 2825.0]
[57.0, 80.0, 154819.0, 17337.0, 7903.0, 6078.0, 3635.0, 3016.0, 765.0, 929.0]
[54.0, 77.0, 40998.0, 53820.0, 18415.0, 9179.0, 3246.0, 5929.0, 3699.0, 4143.0]
[47.0, 64.0, 1893326.0, 137102.0, 21504.0, 12357.0, 27336.0, 12566.0, 4846.0, 3840.0]
[54.0, 67.0, 20330.0, 6775.0, 511.0, 5011.0, 4862.0, 5302.0, 7447.0, 1808.0]
[48.0, 66.0, 291222.0, 90338.0, 22086.0, 5913.0, 4111.0, 10084.0, 4616.0, 3576.0]
[50.0, 77.0, 5643.0, 29818.0, 17442.0, 15498.0, 18669.0, 16020.0, 3253.0, 8938.0]
[63.0, 69.0, 118422.0, 16524.0, 13064.0, 2912.0, 2728.0, 1238.0, 1746.0, 1487.0]
[66.0, 64.0, 191359.0, 28037.0, 9514.0, 9207.0, 8490.0, 8236.0, 4540.0, 2417.0]
[64.0, 75.0, 15546.0, 14915.0, 2671.0, 2784.0, 1417.0, 6932.0, 2012.0, 1440.0]
[64.0, 75.0, 11181.0, 35483.0, 21825.0, 9232.0, 11450.0, 17699.0, 3786.0, 4300.0]
[54.0, 78.0, 247188.0, 30815.0, 5743.0, 4862.0, 2749.0, 2204.0, 487.0, 358.0]
[60.0, 80.0, 2166.0, 4249.0, 2410.0, 10856.0, 7596.0, 4995.0, 2087.0, 3730.0]
[67.0, 70.0, 26605.0, 23550.0, 12223.0, 4479.0, 5532.0, 4520.0, 3716.0, 2978.0]
[51.0, 66.0, 494074.0, 86952.0, 6436.0, 5504.0, 11725.0, 10678.0, 7233.0, 3524.0]
[64.0, 74.0, 57684.0, 16820.0, 19678.0, 7504.0, 4117.0, 5408.0, 4608.0, 2810.0]
[67.0, 74.0, 12792.0, 2767.0, 6238.0, 2886.0, 2980.0, 3383.0, 1721.0, 1172.0]
[69.0, 77.0, 21970.0, 22022.0, 15883.0, 2587.0, 6635.0, 6945.0, 5252.0, 4414.0]
[78.0, 83.0, 6052.0, 16819.0, 4293.0, 3066.0, 4627.0, 5734.0, 2058.0, 2416.0]
[70.0, 81.0, 44831.0, 41044.0, 16051.0, 13505.0, 10078.0, 6666.0, 4461.0, 4123.0]
[61.0, 80.0, 23699.0, 13420.0, 5737.0, 6321.0, 6566.0, 6732.0, 1920.0, 2239.0]
[56.0, 77.0, 266363.0, 63448.0, 23523.0, 2243.0, 7939.0, 9137.0, 4957.0, 4676.0]
[67.0, 74.0, 9277.0, 7937.0, 8028.0, 4270.0, 3839.0, 3057.0, 3131.0, 3670.0]
[63.0, 83.0, 4806.0, 7651.0, 3771.0, 1240.0, 2831.0, 5890.0, 869.0, 1983.0]
[61.0, 77.0, 16382.0, 54789.0, 13046.0, 16143.0, 22805.0, 8793.0, 3264.0, 2865.0]
[56.0, 84.0, 77960.0, 11908.0, 2092.0, 1822.0, 7613.0, 4238.0, 2827.0, 1891.0]
[38.0, 91.0, 2016.0, 14831.0, 738.0, 2213.0, 663.0, 6750.0, 1099.0, 2754.0]
[48.0, 78.0, 20371.0, 18823.0, 10822.0, 16303.0, 9858.0, 3342.0, 5808.0, 2135.0]
[57.0, 83.0, 19027.0, 8811.0, 8289.0, 13651.0, 5602.0, 6428.0, 7164.0, 3847.0]
[60.0, 77.0, 107615.0, 90138.0, 7969.0, 14519.0, 9038.0, 11648.0, 11179.0, 3231.0]
[61.0, 67.0, 556290.0, 69081.0, 8364.0, 6693.0, 13214.0, 11057.0, 5005.0, 7573.0]
[56.0, 63.0, 68548.0, 122213.0, 70469.0, 18702.0, 22292.0, 9790.0, 6910.0, 5024.0]
[38.0, 61.0, 217662.0, 85300.0, 3081.0, 17544.0, 14492.0, 18260.0, 5401.0, 4603.0]
[53.0, 64.0, 8209.0, 9243.0, 4278.0, 6871.0, 1759.0, 3317.0, 1949.0, 1192.0]
[56.0, 75.0, 263989.0, 18286.0, 11413.0, 3495.0, 23952.0, 19583.0, 5196.0, 4352.0]
[60.0, 78.0, 423802.0, 46781.0, 18008.0, 37992.0, 11759.0, 7353.0, 4000.0, 2656.0]
[75.0, 69.0, 112651.0, 35470.0, 33988.0, 4912.0, 6266.0, 4597.0, 1017.0, 2326.0]
[66.0, 53.0, 136585.0, 105859.0, 25189.0, 6386.0, 4727.0, 2735.0, 2070.0, 1728.0]
[67.0, 57.0, 11032.0, 3595.0, 8554.0, 4065.0, 20277.0, 18479.0, 7891.0, 4027.0]
[43.0, 51.0, 171249.0, 66384.0, 1629.0, 2914.0, 4376.0, 1911.0, 2605.0, 1409.0]
[27.0, 51.0, 439272.0, 186912.0, 23311.0, 17770.0, 17791.0, 14142.0, 6156.0, 2401.0]
[43.0, 69.0, 157610.0, 3588.0, 398.0, 8277.0, 873.0, 2741.0, 718.0, 1194.0]
[30.0, 54.0, 274725.0, 55993.0, 4659.0, 4377.0, 19098.0, 10129.0, 2425.0, 1572.0]
[60.0, 66.0, 826067.0, 32836.0, 36028.0, 22675.0, 12672.0, 12249.0, 3057.0, 4262.0]
[75.0, 70.0, 6835.0, 14880.0, 10965.0, 8611.0, 4040.0, 4168.0, 2712.0, 2342.0]
[64.0, 75.0, 6178.0, 5802.0, 1939.0, 2269.0, 2387.0, 2952.0, 3521.0, 2036.0]
[66.0, 81.0, 8557.0, 12553.0, 1013.0, 2204.0, 3541.0, 6654.0, 4087.0, 4030.0]
[61.0, 77.0, 88317.0, 22887.0, 12284.0, 8614.0, 11736.0, 2919.0, 2198.0, 1993.0]
[61.0, 64.0, 138122.0, 47015.0, 32969.0, 17036.0, 7113.0, 2467.0, 3799.0, 2898.0]
[63.0, 67.0, 11543.0, 6194.0, 1207.0, 6569.0, 3874.0, 5700.0, 4324.0, 5578.0]
[80.0, 57.0, 43718.0, 13979.0, 11126.0, 9446.0, 10538.0, 3645.0, 1806.0, 2970.0]
[80.0, 67.0, 24018.0, 12333.0, 3247.0, 8657.0, 3360.0, 7027.0, 2024.0, 2546.0]
[60.0, 87.0, 304338.0, 15907.0, 1671.0, 1322.0, 1184.0, 4661.0, 2371.0, 2379.0]
[56.0, 80.0, 39856.0, 15592.0, 4223.0, 3229.0, 3523.0, 4434.0, 3091.0, 2588.0]
[40.0, 75.0, 91703.0, 36248.0, 4101.0, 2668.0, 11677.0, 1956.0, 2197.0, 1415.0]
[23.0, 57.0, 391502.0, 118263.0, 2837.0, 11712.0, 26206.0, 5271.0, 4000.0, 3537.0]
[34.0, 51.0, 36802.0, 23728.0, 7435.0, 5733.0, 3363.0, 3346.0, 4387.0, 5968.0]
[38.0, 37.0, 85002.0, 61806.0, 36760.0, 12275.0, 19966.0, 3325.0, 3017.0, 1648.0]
[50.0, 50.0, 2997.0, 13231.0, 7560.0, 2533.0, 4578.0, 5722.0, 1509.0, 2917.0]
[67.0, 57.0, 375449.0, 20630.0, 17545.0, 3325.0, 15300.0, 4758.0, 2506.0, 2903.0]
[51.0, 57.0, 14123.0, 46678.0, 1012.0, 3754.0, 2369.0, 4576.0, 3011.0, 2378.0]
[57.0, 80.0, 4146.0, 2740.0, 7729.0, 4767.0, 979.0, 8242.0, 3121.0, 1995.0]
[64.0, 78.0, 28262.0, 14234.0, 14099.0, 13840.0, 13578.0, 7750.0, 1945.0, 3428.0]
[48.0, 81.0, 470727.0, 35658.0, 1754.0, 5362.0, 21398.0, 7878.0, 3308.0, 3708.0]
[67.0, 83.0, 5929.0, 11121.0, 6148.0, 3677.0, 2676.0, 1999.0, 3067.0, 2803.0]
[63.0, 81.0, 6039.0, 4386.0, 10282.0, 2499.0, 5087.0, 8676.0, 2264.0, 3952.0]
[54.0, 69.0, 519594.0, 144155.0, 38117.0, 13312.0, 11036.0, 7839.0, 1769.0, 5221.0]
[64.0, 74.0, 16802.0, 5302.0, 2206.0, 3329.0, 8136.0, 3214.0, 1964.0, 2919.0]
[61.0, 84.0, 18560.0, 8005.0, 6522.0, 679.0, 5031.0, 5715.0, 1599.0, 2192.0]
[64.0, 75.0, 15598.0, 13506.0, 10589.0, 11386.0, 3743.0, 5015.0, 3798.0, 2142.0]
[70.0, 81.0, 29063.0, 17049.0, 13271.0, 11281.0, 12172.0, 5257.0, 2599.0, 3148.0]
[74.0, 74.0, 198211.0, 15317.0, 3844.0, 4180.0, 5331.0, 1900.0, 1333.0, 752.0]
[74.0, 51.0, 224190.0, 35338.0, 7487.0, 8103.0, 8289.0, 1278.0, 385.0, 412.0]
[48.0, 54.0, 16835.0, 18876.0, 590.0, 1517.0, 3107.0, 3970.0, 1343.0, 1997.0]
[43.0, 60.0, 1082.0, 14246.0, 6251.0, 943.0, 1435.0, 5346.0, 2754.0, 2636.0]
[43.0, 64.0, 5419.0, 16333.0, 7227.0, 1664.0, 4628.0, 4236.0, 3871.0, 3692.0]
[38.0, 77.0, 244099.0, 15834.0, 1364.0, 3574.0, 2415.0, 2162.0, 818.0, 686.0]
[53.0, 80.0, 7750.0, 12946.0, 8682.0, 2168.0, 6586.0, 6599.0, 2746.0, 3266.0]
[54.0, 83.0, 11401.0, 9413.0, 2791.0, 5925.0, 5735.0, 7946.0, 5105.0, 3693.0]
[53.0, 93.0, 3379.0, 7681.0, 4440.0, 2155.0, 2626.0, 9207.0, 3471.0, 7364.0]
[63.0, 93.0, 15371.0, 27550.0, 15459.0, 12222.0, 8210.0, 6057.0, 3361.0, 2511.0]
[70.0, 94.0, 19657.0, 5856.0, 13207.0, 2773.0, 4939.0, 7037.0, 4766.0, 6004.0]
[75.0, 90.0, 14381.0, 21603.0, 15022.0, 5975.0, 3653.0, 9630.0, 5768.0, 4620.0]
[90.0, 81.0, 110910.0, 10181.0, 20416.0, 16735.0, 9425.0, 10485.0, 2490.0, 3534.0]
[80.0, 78.0, 233620.0, 30852.0, 7490.0, 1346.0, 2107.0, 2655.0, 1332.0, 691.0]
[69.0, 83.0, 2471.0, 5495.0, 3646.0, 887.0, 1067.0, 5898.0, 4241.0, 1597.0]
[57.0, 88.0, 668.0, 6112.0, 1772.0, 1208.0, 6243.0, 3772.0, 2214.0, 4351.0]
[41.0, 84.0, 13339.0, 26872.0, 6590.0, 4747.0, 11085.0, 6486.0, 5788.0, 3196.0]
[41.0, 80.0, 1387233.0, 328491.0, 63163.0, 18766.0, 13019.0, 13707.0, 4516.0, 5299.0]
[35.0, 74.0, 25044.0, 18984.0, 2127.0, 2908.0, 1434.0, 6239.0, 3049.0, 3068.0]
[47.0, 75.0, 146506.0, 6925.0, 7372.0, 5825.0, 7453.0, 10172.0, 4029.0, 1388.0]
[53.0, 64.0, 8319.0, 39284.0, 16582.0, 11696.0, 9016.0, 3130.0, 2684.0, 1735.0]
[57.0, 67.0, 165189.0, 26783.0, 5717.0, 8779.0, 10037.0, 2019.0, 662.0, 1265.0]
[60.0, 60.0, 440346.0, 50931.0, 4644.0, 10064.0, 12772.0, 6503.0, 1996.0, 2645.0]
[47.0, 53.0, 616161.0, 67632.0, 6655.0, 7995.0, 25907.0, 17467.0, 3844.0, 1804.0]
[44.0, 57.0, 1830662.0, 60018.0, 35591.0, 12361.0, 25094.0, 9163.0, 11640.0, 5800.0]
[50.0, 67.0, 140868.0, 18234.0, 17758.0, 5189.0, 10514.0, 8858.0, 3282.0, 4372.0]
[66.0, 67.0, 12715.0, 9296.0, 16964.0, 3701.0, 4449.0, 2770.0, 5666.0, 3004.0]
[80.0, 64.0, 10620.0, 25776.0, 8538.0, 12489.0, 7107.0, 6506.0, 4236.0, 4033.0]
[83.0, 80.0, 9836.0, 3342.0, 997.0, 9007.0, 4214.0, 7207.0, 6073.0, 1694.0]
[84.0, 83.0, 21040.0, 11278.0, 10686.0, 5508.0, 4124.0, 8481.0, 1963.0, 2423.0]
[70.0, 93.0, 17727.0, 12993.0, 5693.0, 1374.0, 2398.0, 6578.0, 2924.0, 3539.0]
[66.0, 100.0, 6802.0, 13731.0, 461.0, 7025.0, 1013.0, 8381.0, 3517.0, 1960.0]
[63.0, 93.0, 8935.0, 13143.0, 5246.0, 2900.0, 1474.0, 5009.0, 4264.0, 6524.0]
[56.0, 87.0, 198482.0, 12224.0, 2131.0, 5091.0, 4225.0, 2470.0, 1872.0, 778.0]
[53.0, 83.0, 12128.0, 11395.0, 2032.0, 2192.0, 2704.0, 4078.0, 1595.0, 3326.0]
[53.0, 61.0, 177751.0, 59996.0, 17282.0, 3952.0, 5016.0, 1817.0, 1255.0, 727.0]
[60.0, 63.0, 10122.0, 5354.0, 3237.0, 8595.0, 2124.0, 6030.0, 4841.0, 2512.0]
[70.0, 67.0, 2482.0, 4955.0, 13388.0, 5265.0, 5181.0, 5458.0, 4580.0, 5415.0]
[75.0, 77.0, 20580.0, 2229.0, 3105.0, 1812.0, 8266.0, 4154.0, 2738.0, 1446.0]
[84.0, 84.0, 7403.0, 15609.0, 16458.0, 6537.0, 8568.0, 3315.0, 2561.0, 3821.0]
[88.0, 81.0, 44414.0, 16640.0, 29566.0, 22292.0, 12802.0, 14151.0, 7786.0, 4293.0]
[69.0, 67.0, 286448.0, 18964.0, 2828.0, 1601.0, 1140.0, 1004.0, 531.0, 396.0]
[83.0, 61.0, 34037.0, 5121.0, 8054.0, 4386.0, 1874.0, 3903.0, 3369.0, 6562.0]
[75.0, 75.0, 6405.0, 7215.0, 2709.0, 3554.0, 1546.0, 7615.0, 4591.0, 3867.0]
[60.0, 75.0, 53173.0, 41311.0, 7014.0, 9319.0, 9477.0, 11132.0, 7454.0, 5298.0]
[69.0, 84.0, 23808.0, 21292.0, 6323.0, 10072.0, 5096.0, 6375.0, 4151.0, 4918.0]
[56.0, 81.0, 19356.0, 10431.0, 300.0, 7231.0, 9195.0, 3004.0, 2274.0, 4183.0]
[54.0, 67.0, 5478.0, 43626.0, 9844.0, 9209.0, 9654.0, 6630.0, 7956.0, 4097.0]
[61.0, 70.0, 6352.0, 11792.0, 5298.0, 6056.0, 5971.0, 6230.0, 3135.0, 5557.0]
[47.0, 74.0, 24778.0, 22951.0, 1215.0, 3082.0, 5054.0, 5860.0, 8490.0, 3177.0]
[47.0, 75.0, 31592.0, 58753.0, 6980.0, 20627.0, 19272.0, 17579.0, 2402.0, 3312.0]
[54.0, 69.0, 31513.0, 60174.0, 52575.0, 7621.0, 10993.0, 5153.0, 2244.0, 3745.0]
[53.0, 53.0, 241168.0, 210360.0, 98340.0, 14278.0, 33852.0, 10463.0, 7801.0, 4962.0]
[53.0, 38.0, 2095950.0, 367996.0, 32115.0, 18719.0, 20782.0, 11719.0, 6540.0, 4424.0]
[43.0, 35.0, 413835.0, 51193.0, 2614.0, 4837.0, 4294.0, 7239.0, 1998.0, 3070.0]
[29.0, 41.0, 355758.0, 43725.0, 7662.0, 5121.0, 8602.0, 6433.0, 574.0, 1117.0]
[24.0, 48.0, 839554.0, 42480.0, 6049.0, 5793.0, 2961.0, 4451.0, 2975.0, 2894.0]
[37.0, 60.0, 88262.0, 40369.0, 13907.0, 9723.0, 7749.0, 8079.0, 3506.0, 1319.0]
[56.0, 60.0, 61820.0, 61645.0, 19046.0, 49054.0, 12272.0, 15533.0, 3810.0, 3751.0]
[57.0, 51.0, 556172.0, 65242.0, 15371.0, 2590.0, 3839.0, 2968.0, 1250.0, 636.0]
[63.0, 50.0, 99236.0, 10675.0, 4524.0, 1540.0, 2776.0, 1168.0, 769.0, 884.0]
[64.0, 53.0, 253424.0, 59344.0, 27326.0, 10646.0, 7865.0, 17327.0, 4296.0, 4781.0]
[56.0, 54.0, 239516.0, 35164.0, 14219.0, 5805.0, 7118.0, 8401.0, 1667.0, 3255.0]
[66.0, 67.0, 36894.0, 20272.0, 13553.0, 9759.0, 4351.0, 7887.0, 3193.0, 2311.0]
[69.0, 67.0, 59026.0, 52508.0, 22870.0, 11843.0, 4833.0, 5935.0, 7152.0, 3392.0]
[70.0, 64.0, 84487.0, 37014.0, 13570.0, 12197.0, 4965.0, 8939.0, 4613.0, 3441.0]
[75.0, 63.0, 14449.0, 13198.0, 10220.0, 7425.0, 13824.0, 4310.0, 4598.0, 2436.0]
[63.0, 60.0, 6554.0, 23802.0, 5718.0, 1596.0, 4792.0, 3708.0, 1938.0, 1471.0]
[53.0, 44.0, 197013.0, 59673.0, 9528.0, 2879.0, 3131.0, 706.0, 972.0, 1718.0]
[34.0, 43.0, 48477.0, 51488.0, 1462.0, 3348.0, 6584.0, 5081.0, 2997.0, 4132.0]
[34.0, 48.0, 4158.0, 11853.0, 2967.0, 8410.0, 5585.0, 6204.0, 2675.0, 3775.0]
[37.0, 54.0, 2136.0, 7559.0, 3177.0, 2919.0, 4452.0, 3987.0, 1499.0, 2189.0]
[23.0, 87.0, 3744.0, 11216.0, 296.0, 839.0, 6180.0, 9151.0, 2325.0, 7349.0]
[35.0, 87.0, 155035.0, 87499.0, 18569.0, 9492.0, 8683.0, 8759.0, 698.0, 458.0]
[43.0, 81.0, 6392.0, 9949.0, 17641.0, 1949.0, 4153.0, 4572.0, 2996.0, 3352.0]
[51.0, 80.0, 3468.0, 4124.0, 8932.0, 1432.0, 3747.0, 3968.0, 2209.0, 4872.0]
[80.0, 75.0, 6515.0, 9459.0, 12923.0, 4409.0, 5254.0, 7836.0, 3422.0, 7260.0]
[81.0, 80.0, 8706.0, 22158.0, 5841.0, 4847.0, 5262.0, 6130.0, 6626.0, 3269.0]
[77.0, 81.0, 17379.0, 7870.0, 3709.0, 4648.0, 3253.0, 2746.0, 2352.0, 2524.0]
[77.0, 69.0, 324175.0, 10041.0, 6503.0, 7737.0, 4586.0, 1488.0, 822.0, 634.0]
[66.0, 57.0, 176416.0, 22331.0, 4836.0, 3239.0, 4732.0, 1929.0, 803.0, 1619.0]
[57.0, 56.0, 16808.0, 34899.0, 324.0, 5645.0, 2611.0, 4887.0, 5186.0, 2050.0]
[47.0, 60.0, 64104.0, 14879.0, 4199.0, 495.0, 4161.0, 5441.0, 3893.0, 3411.0]
[35.0, 53.0, 909006.0, 423857.0, 81607.0, 60697.0, 59594.0, 13722.0, 6216.0, 5014.0]
[51.0, 53.0, 1674471.0, 54821.0, 57439.0, 43411.0, 14296.0, 11935.0, 4419.0, 3842.0]
[61.0, 57.0, 49029.0, 13320.0, 8821.0, 4344.0, 10778.0, 5166.0, 6608.0, 6330.0]
[67.0, 50.0, 220333.0, 24131.0, 10583.0, 2666.0, 4355.0, 3771.0, 2077.0, 703.0]
[78.0, 64.0, 205056.0, 7019.0, 2626.0, 5566.0, 3190.0, 2886.0, 2692.0, 4202.0]
[66.0, 67.0, 293962.0, 62566.0, 25261.0, 5864.0, 9244.0, 10543.0, 9337.0, 3359.0]
[64.0, 63.0, 1484027.0, 213503.0, 49821.0, 69044.0, 65032.0, 34458.0, 15135.0, 20073.0]
[63.0, 60.0, 137524.0, 101805.0, 23491.0, 25578.0, 22094.0, 9192.0, 3424.0, 3676.0]
[66.0, 50.0, 55712.0, 24628.0, 29737.0, 16026.0, 18009.0, 3972.0, 2423.0, 5041.0]
[77.0, 50.0, 48539.0, 13734.0, 13977.0, 2970.0, 2517.0, 3244.0, 2969.0, 5546.0]
[78.0, 54.0, 23953.0, 15528.0, 5031.0, 7359.0, 4786.0, 5637.0, 5344.0, 4712.0]
[69.0, 54.0, 222226.0, 71827.0, 11239.0, 2065.0, 6882.0, 4319.0, 1968.0, 1416.0]
[67.0, 63.0, 44728.0, 10276.0, 11194.0, 8442.0, 6897.0, 6539.0, 3276.0, 5793.0]
[64.0, 61.0, 16485.0, 47100.0, 20277.0, 15393.0, 7026.0, 7133.0, 4695.0, 3043.0]
[74.0, 54.0, 43903.0, 9910.0, 20769.0, 3745.0, 3990.0, 2765.0, 3160.0, 3735.0]
[87.0, 56.0, 24371.0, 29514.0, 18396.0, 2662.0, 10621.0, 3560.0, 3139.0, 2338.0]
[80.0, 60.0, 44071.0, 16753.0, 9019.0, 7283.0, 7803.0, 11277.0, 2712.0, 1476.0]
[75.0, 54.0, 1225682.0, 69563.0, 15746.0, 12637.0, 4870.0, 3819.0, 1057.0, 748.0]
[64.0, 56.0, 36823.0, 16904.0, 1510.0, 7841.0, 1124.0, 2691.0, 398.0, 777.0]
[70.0, 67.0, 6728.0, 1069.0, 7138.0, 8047.0, 9030.0, 4972.0, 3870.0, 4732.0]
[74.0, 64.0, 36271.0, 36415.0, 16025.0, 16505.0, 4650.0, 13848.0, 8434.0, 5347.0]
[75.0, 77.0, 28376.0, 48940.0, 19298.0, 13402.0, 11604.0, 13738.0, 4875.0, 5991.0]
[78.0, 81.0, 173430.0, 8295.0, 6594.0, 5489.0, 4820.0, 4151.0, 5856.0, 3482.0]
[63.0, 83.0, 298722.0, 20449.0, 5742.0, 2099.0, 2670.0, 11039.0, 3279.0, 6525.0]
[54.0, 87.0, 369255.0, 40376.0, 3810.0, 13790.0, 9429.0, 18021.0, 5620.0, 3363.0]
[57.0, 83.0, 275796.0, 48913.0, 17012.0, 20165.0, 4845.0, 8833.0, 2329.0, 3796.0]
[56.0, 80.0, 114592.0, 7409.0, 2979.0, 4507.0, 4797.0, 2069.0, 991.0, 876.0]
[63.0, 70.0, 18698.0, 42830.0, 9951.0, 12706.0, 4530.0, 8370.0, 3831.0, 2151.0]
[60.0, 69.0, 22923.0, 14784.0, 3202.0, 1148.0, 6340.0, 4982.0, 3131.0, 2844.0]
[47.0, 74.0, 260080.0, 42823.0, 5552.0, 2635.0, 3118.0, 7782.0, 2193.0, 2701.0]
[47.0, 74.0, 80366.0, 10161.0, 8811.0, 3626.0, 9868.0, 3301.0, 2863.0, 3442.0]
[40.0, 84.0, 7305.0, 4734.0, 1521.0, 2338.0, 7509.0, 5386.0, 4083.0, 1253.0]
[48.0, 77.0, 219301.0, 68719.0, 27924.0, 8420.0, 14832.0, 7759.0, 1765.0, 2424.0]
[66.0, 80.0, 4661.0, 13452.0, 13386.0, 10594.0, 2725.0, 9320.0, 2665.0, 1932.0]
[61.0, 83.0, 3584.0, 12724.0, 2816.0, 3797.0, 2078.0, 4642.0, 2112.0, 2784.0]
[57.0, 77.0, 3818.0, 29547.0, 3302.0, 3931.0, 6099.0, 7519.0, 4291.0, 1481.0]
[63.0, 88.0, 9439.0, 4069.0, 3249.0, 3764.0, 4049.0, 4035.0, 1888.0, 3249.0]
[44.0, 84.0, 38513.0, 39241.0, 7866.0, 1440.0, 18062.0, 7276.0, 4006.0, 4223.0]
[44.0, 78.0, 572368.0, 75968.0, 13427.0, 17459.0, 7324.0, 11650.0, 3681.0, 3872.0]
[61.0, 70.0, 116644.0, 6161.0, 3543.0, 3955.0, 1561.0, 1252.0, 547.0, 1784.0]
[50.0, 75.0, 124184.0, 11171.0, 2239.0, 3363.0, 4151.0, 9845.0, 1912.0, 2158.0]
[70.0, 77.0, 73789.0, 21286.0, 32189.0, 14281.0, 3005.0, 15112.0, 5692.0, 5116.0]
[87.0, 70.0, 53552.0, 19917.0, 47664.0, 10999.0, 9236.0, 4058.0, 4146.0, 2663.0]
[77.0, 74.0, 14888.0, 29335.0, 9498.0, 5342.0, 18068.0, 4675.0, 14548.0, 2371.0]
[84.0, 69.0, 55912.0, 12707.0, 12864.0, 1647.0, 6927.0, 10365.0, 2767.0, 2215.0]
[69.0, 67.0, 5485.0, 12868.0, 2683.0, 2763.0, 3589.0, 3057.0, 2081.0, 1485.0]
[57.0, 78.0, 18265.0, 10374.0, 5508.0, 5592.0, 6377.0, 4504.0, 1644.0, 3902.0]
